"Date" "Value"
"2009-03-19" 76.22
"2009-03-20" 79.11
"2009-03-21" 73.09
"2009-03-22" 67.88
"2009-03-23" 77.74
"2009-03-24" 81.62
"2009-03-25" 74.51
"2009-03-26" 67.17
"2009-03-27" 71.43
"2009-03-28" 74.36
"2009-03-29" 80.49
"2009-03-30" 78.04
"2009-03-31" 78.7
"2009-04-01" 83.4
"2009-04-02" 78.02
"2009-04-03" 82.29
"2009-04-04" 77.15
"2009-04-05" 78.25
"2009-04-06" 72.91
"2009-04-07" 73.7
"2009-04-08" 77.17
"2009-04-09" 76.06
"2009-04-10" 71.48
"2009-04-11" 72.91
"2009-04-12" 76.68
"2009-04-13" 70.64
"2009-04-14" 71.55
"2009-04-15" 70.74
"2009-04-16" 73.83
"2009-04-17" 81.41
"2009-04-18" 79.33
"2009-04-19" 70.82
"2009-04-20" 71.65
"2009-04-21" 70.14
"2009-04-22" 66.92
"2009-04-23" 64.98
"2009-04-24" 76.59
"2009-04-25" 73.57
"2009-04-26" 77.74
"2009-04-27" 75.82
"2009-04-28" 72.79
"2009-04-29" 71.39
"2009-04-30" 79.81
"2009-05-01" 78.65
"2009-05-02" 77.2
"2009-05-03" 79.95
"2009-05-04" 77.82
"2009-05-05" 91.17
"2009-05-06" 87.34
"2009-05-07" 87.07
"2009-05-08" 84.11
"2009-05-09" 82.69
"2009-05-10" 79.98
"2009-05-11" 77.53
"2009-05-12" 82.84
"2009-05-13" 81.23
"2009-05-14" 81.57
"2009-05-15" 86.55
"2009-05-16" 85.9
"2009-05-17" 87.38
"2009-05-18" 88.49
"2009-05-19" 83.21
"2009-05-20" 81.85
"2009-05-21" 77.03
"2009-05-22" 79.85
"2009-05-23" 86.61
"2009-05-24" 81.25
"2009-05-25" 81.22
"2009-05-26" 81.74
"2009-05-27" 82.64
"2009-05-28" 87.69
"2009-05-29" 88.43
"2009-05-30" 85.57
"2009-05-31" 85.82
"2009-06-01" 84.87
"2009-06-02" NA
"2009-06-03" NA
"2009-06-04" NA
"2009-06-05" NA
"2009-06-06" NA
"2009-06-07" NA
"2009-06-08" NA
"2009-06-09" NA
"2009-06-10" NA
"2009-06-11" NA
"2009-06-12" NA
"2009-06-13" NA
"2009-06-14" NA
"2009-06-15" NA
"2009-06-16" NA
"2009-06-17" NA
"2009-06-18" NA
"2009-06-19" NA
"2009-06-20" NA
"2009-06-21" NA
"2009-06-22" NA
"2009-06-23" NA
"2009-06-24" NA
"2009-06-25" NA
"2009-06-26" NA
"2009-06-27" NA
"2009-06-28" NA
"2009-06-29" NA
"2009-06-30" NA
"2009-07-01" 89.62
"2009-07-02" 87.22
"2009-07-03" 85
"2009-07-04" 76.89
"2009-07-05" 83.94
"2009-07-06" 89.33
"2009-07-07" 86.99
"2009-07-08" 83.59
"2009-07-09" 91.42
"2009-07-10" 85.02
"2009-07-11" 85
"2009-07-12" 86.41
"2009-07-13" 86.64
"2009-07-14" 77.52
"2009-07-15" 83.31
"2009-07-16" 81.24
"2009-07-17" 80.75
"2009-07-18" 79.92
"2009-07-19" 83.38
"2009-07-20" 82.61
"2009-07-21" 76.89
"2009-07-22" 84.65
"2009-07-23" 83.06
"2009-07-24" 87.31
"2009-07-25" 86.86
"2009-07-26" 88.28
"2009-07-27" 81.52
"2009-07-28" 82.83
"2009-07-29" 85.05
"2009-07-30" 87.93
"2009-07-31" 85.89
"2009-08-01" 88.39
"2009-08-02" 83.18
"2009-08-03" 82.76
"2009-08-04" 83.04
"2009-08-05" 80.86
"2009-08-06" 86.23
"2009-08-07" 85.55
"2009-08-08" 88.19
"2009-08-09" 84.73
"2009-08-10" 83.94
"2009-08-11" 84.16
"2009-08-12" 88.61
"2009-08-13" 88.24
"2009-08-14" 84.73
"2009-08-15" 92.19
"2009-08-16" 86.49
"2009-08-17" 87.35
"2009-08-18" 86.27
"2009-08-19" 88.11
"2009-08-20" 89.31
"2009-08-21" 86.8
"2009-08-22" 89.68
"2009-08-23" 87.1
"2009-08-24" 82.94
"2009-08-25" 86.08
"2009-08-26" 85.49
"2009-08-27" 85.88
"2009-08-28" 87.55
"2009-08-29" 86.98
"2009-08-30" 85.52
"2009-08-31" 82.45
"2009-09-01" 84.1
"2009-09-02" 84.88
"2009-09-03" 84.71
"2009-09-04" 86.44
"2009-09-05" 81.46
"2009-09-06" 89.2
"2009-09-07" 82.34
"2009-09-08" 87.28
"2009-09-09" 84.16
"2009-09-10" 84.55
"2009-09-11" 90.11
"2009-09-12" 89.28
"2009-09-13" 89.79
"2009-09-14" 87.64
"2009-09-15" 83.86
"2009-09-16" 85.98
"2009-09-17" 90.53
"2009-09-18" 89.97
"2009-09-19" 82.08
"2009-09-20" 88.38
"2009-09-21" 86.73
"2009-09-22" 80.83
"2009-09-23" 88.7
"2009-09-24" 87.43
"2009-09-25" 89.43
"2009-09-26" 92.42
"2009-09-27" 84.91
"2009-09-28" 84.19
"2009-09-29" 83.43
"2009-09-30" 89.29
"2009-10-01" 84.64
"2009-10-02" 87.67
"2009-10-03" 87.36
"2009-10-04" 85.93
"2009-10-05" 87.44
"2009-10-06" 93.2
"2009-10-07" 90.17
"2009-10-08" 89.41
"2009-10-09" 83.15
"2009-10-10" 88.02
"2009-10-11" 90.83
"2009-10-12" 84.02
"2009-10-13" 85.95
"2009-10-14" 92.77
"2009-10-15" 89.49
"2009-10-16" 87.73
"2009-10-17" 83.78
"2009-10-18" 81.26
"2009-10-19" 84.36
"2009-10-20" 87.45
"2009-10-21" 87.67
"2009-10-22" 87.42
"2009-10-23" 87.17
"2009-10-24" 90.17
"2009-10-25" 88.52
"2009-10-26" 85.05
"2009-10-27" 89.29
"2009-10-28" 90.1
"2009-10-29" 87.57
"2009-10-30" 85.59
"2009-10-31" 85.77
"2009-11-01" 91.21
"2009-11-02" 93.04
"2009-11-03" 86.18
"2009-11-04" 91.51
"2009-11-05" 96.61
"2009-11-06" 95.38
"2009-11-07" 86.82
"2009-11-08" 87.31
"2009-11-09" 87.54
"2009-11-10" 88.18
"2009-11-11" 81.22
"2009-11-12" 82.28
"2009-11-13" 80.2
"2009-11-14" 82.73
"2009-11-15" 84.29
"2009-11-16" 80.79
"2009-11-17" 80.39
"2009-11-18" 80.11
"2009-11-19" 80.4
"2009-11-20" 78.06
"2009-11-21" 77.44
"2009-11-22" 72.9
"2009-11-23" 71.2
"2009-11-24" 74.34
"2009-11-25" 78.97
"2009-11-26" 81.16
"2009-11-27" 82.06
"2009-11-28" 79.07
"2009-11-29" 85.65
"2009-11-30" 81.85
"2009-12-01" 80.6
"2009-12-02" 67.34
"2009-12-03" 78.41
"2009-12-04" 78.15
"2009-12-05" 76.61
"2009-12-06" 78.4
"2009-12-07" 78.8
"2009-12-08" 76.74
"2009-12-09" 76.73
"2009-12-10" 72.77
"2009-12-11" 70.11
"2009-12-12" 69.92
"2009-12-13" 76.49
"2009-12-14" 76.15
"2009-12-15" 72.74
"2009-12-16" 75.72
"2009-12-17" 82.88
"2009-12-18" 84.06
"2009-12-19" 83.35
"2009-12-20" 95.04
"2009-12-21" 81.81
"2009-12-22" 79.52
"2009-12-23" 76.9
"2009-12-24" 76.96
"2009-12-25" 76.21
"2009-12-26" 79.02
"2009-12-27" 73.48
"2009-12-28" 75.48
"2009-12-29" 72.69
"2009-12-30" 77.06
"2009-12-31" 74.42
"2010-01-01" 78.59
"2010-01-02" 75.6
"2010-01-03" 78.7
"2010-01-04" 83.15
"2010-01-05" 75.07
"2010-01-06" 77.95
"2010-01-07" 82.33
"2010-01-08" 83.31
"2010-01-09" 77.73
"2010-01-10" 72.95
"2010-01-11" 81.28
"2010-01-12" 82.44
"2010-01-13" 75.02
"2010-01-14" 80.9
"2010-01-15" 81.68
"2010-01-16" 76.55
"2010-01-17" 78.52
"2010-01-18" 74.03
"2010-01-19" 77.2
"2010-01-20" 75.88
"2010-01-21" 69.04
"2010-01-22" 75.4
"2010-01-23" 81.28
"2010-01-24" 73.49
