"Date" "Value"
"2017-06-04" 87.47
"2017-06-05" 88.46
"2017-06-06" 80.85
"2017-06-07" 82.81
"2017-06-08" 92.67
"2017-06-09" 81.27
"2017-06-10" 86.59
"2017-06-11" 92.86
"2017-06-12" 97.28
"2017-06-13" 95.24
"2017-06-14" 96.48
"2017-06-15" 95.38
"2017-06-16" 90.41
"2017-06-17" 87.36
"2017-06-18" 88.42
"2017-06-19" 93.52
"2017-06-20" 91.55
"2017-06-21" 82.04
"2017-06-22" 91.23
"2017-06-23" 83.24
"2017-06-24" 88.96
"2017-06-25" 92.17
"2017-06-26" 84.61
"2017-06-27" 82.36
"2017-06-28" 81.84
"2017-06-29" 90.52
"2017-06-30" 81.57
"2017-07-01" 84.35
"2017-07-02" 92.97
"2017-07-03" 85.68
"2017-07-04" 81.9
"2017-07-05" 86.4
"2017-07-06" 88.1
"2017-07-07" 93.12
"2017-07-08" 90.6
"2017-07-09" 87.16
"2017-07-10" 84.09
"2017-07-11" 80.66
"2017-07-12" 80.34
"2017-07-13" 80.14
"2017-07-14" 79.36
"2017-07-15" 84.49
"2017-07-16" 87.39
"2017-07-17" 85.95
"2017-07-18" 84.33
"2017-07-19" 89.36
"2017-07-20" 93.11
"2017-07-21" 89.46
"2017-07-22" 84.86
"2017-07-23" 83.67
"2017-07-24" 86.05
"2017-07-25" 88.72
"2017-07-26" 84.46
"2017-07-27" 82.62
"2017-07-28" 79.82
"2017-07-29" 80.12
"2017-07-30" 82.51
"2017-07-31" 83.57
"2017-08-01" 86.8
"2017-08-02" 82.68
"2017-08-03" 80.79
"2017-08-04" 80.22
"2017-08-05" 85.26
"2017-08-06" 78.4
"2017-08-07" 79.62
"2017-08-08" 88.49
"2017-08-09" 88.64
"2017-08-10" 80.76
"2017-08-11" 90.28
"2017-08-12" 89.91
"2017-08-13" 83.94
"2017-08-14" 82.1
"2017-08-15" 78.23
"2017-08-16" 79.93
"2017-08-17" 82.93
"2017-08-18" 80.61
"2017-08-19" 78.94
"2017-08-20" 80.51
"2017-08-21" 93.23
"2017-08-22" 95.41
"2017-08-23" 89.96
"2017-08-24" 87.82
"2017-08-25" 89.49
"2017-08-26" 90.54
"2017-08-27" 89.91
"2017-08-28" 87.75
"2017-08-29" 84.57
"2017-08-30" 89.91
"2017-08-31" 93.5
"2017-09-01" 91.64
"2017-09-02" 94.24
"2017-09-03" 97.09
"2017-09-04" 90.61
"2017-09-05" 91.26
"2017-09-06" 91.76
"2017-09-07" 89.52
"2017-09-08" 89.94
"2017-09-09" 91.45
"2017-09-10" 94.89
"2017-09-11" 98.47
"2017-09-12" 88.52
"2017-09-13" 88.31
"2017-09-14" 91.91
"2017-09-15" 88.92
"2017-09-16" 89.76
"2017-09-17" 85.77
"2017-09-18" 89.83
"2017-09-19" 92.03
"2017-09-20" 91.42
"2017-09-21" 90.39
"2017-09-22" 89.95
"2017-09-23" 85.43
"2017-09-24" 88.06
"2017-09-25" 93.01
"2017-09-26" 92.38
"2017-09-27" 92.86
"2017-09-28" 93.68
"2017-09-29" 93.25
"2017-09-30" 95.42
"2017-10-01" 98.88
"2017-10-02" 97.65
"2017-10-03" 93.54
"2017-10-04" 92.02
"2017-10-05" 91.96
"2017-10-06" 90.67
"2017-10-07" 87.47
"2017-10-08" 90.5
"2017-10-09" 90.92
"2017-10-10" 90.88
"2017-10-11" 92.76
"2017-10-12" 92.92
"2017-10-13" 93.28
"2017-10-14" 94.57
"2017-10-15" 93.81
"2017-10-16" 97.48
"2017-10-17" 92.59
"2017-10-18" 96
"2017-10-19" 97.84
"2017-10-20" 92.43
"2017-10-21" 93.4
"2017-10-22" 95.22
"2017-10-23" 100
"2017-10-24" 99.7
"2017-10-25" 97.61
"2017-10-26" 92.14
"2017-10-27" 89.44
"2017-10-28" 92.53
"2017-10-29" 92.77
"2017-10-30" 91.1
"2017-10-31" 87.58
"2017-11-01" 85.83
"2017-11-02" 87.67
"2017-11-03" 90.11
"2017-11-04" 91.52
"2017-11-05" 86.07
"2017-11-06" 87.2
"2017-11-07" 88.64
"2017-11-08" 88.21
"2017-11-09" 87
"2017-11-10" 86.64
"2017-11-11" 92.76
"2017-11-12" 98.72
"2017-11-13" 93.36
"2017-11-14" 97.96
"2017-11-15" 94.36
"2017-11-16" 91.96
"2017-11-17" 92.08
"2017-11-18" 89.39
"2017-11-19" 88.04
"2017-11-20" 93.46
"2017-11-21" 89.73
"2017-11-22" 91.07
"2017-11-23" 93.33
"2017-11-24" 91.74
"2017-11-25" 90.06
"2017-11-26" 95.76
"2017-11-27" 83.48
"2017-11-28" 84.43
"2017-11-29" 88.7
"2017-11-30" 88.72
"2017-12-01" 88.21
"2017-12-02" 93.25
"2017-12-03" 91.21
"2017-12-04" 87.86
"2017-12-05" 89.09
"2017-12-06" 89.77
"2017-12-07" 90
"2017-12-08" 99.94
"2017-12-09" 100
"2017-12-10" 91.36
"2017-12-11" 90.02
"2017-12-12" 86.65
"2017-12-13" 84.09
